PROTID,PROTLEN,ISFWD,DEFLINE,NUMXML,ALL_ID,MAXPW,ALL_PW,ALL_LOCALPW,MAXINIPROB,WT_MAXINIPROB,MAXINIPROBUNIQ,ALL_NUMPEPSTOT,ALL_NUMPEPSUNIQ,ALL_NUMSPECSTOT,ALL_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_10B_23_ID,X2021_01_20_CORALEGGS_10B_23_PW,X2021_01_20_CORALEGGS_10B_23_NUMPEPSTOT,X2021_01_20_CORALEGGS_10B_23_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_10B_23_NUMSPECSTOT,X2021_01_20_CORALEGGS_10B_23_TOTNSAF,X2021_01_20_CORALEGGS_10B_23_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_10B_23_UNIQNSAF,X2021_01_20_CORALEGGS_10B_23_NUMSPECSADJ,X2021_01_20_CORALEGGS_10B_23_ADJNSAF,X2021_01_20_CORALEGGS_10NB_13_ID,X2021_01_20_CORALEGGS_10NB_13_PW,X2021_01_20_CORALEGGS_10NB_13_NUMPEPSTOT,X2021_01_20_CORALEGGS_10NB_13_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_10NB_13_NUMSPECSTOT,X2021_01_20_CORALEGGS_10NB_13_TOTNSAF,X2021_01_20_CORALEGGS_10NB_13_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_10NB_13_UNIQNSAF,X2021_01_20_CORALEGGS_10NB_13_NUMSPECSADJ,X2021_01_20_CORALEGGS_10NB_13_ADJNSAF,X2021_01_20_CORALEGGS_13B_07_ID,X2021_01_20_CORALEGGS_13B_07_PW,X2021_01_20_CORALEGGS_13B_07_NUMPEPSTOT,X2021_01_20_CORALEGGS_13B_07_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_13B_07_NUMSPECSTOT,X2021_01_20_CORALEGGS_13B_07_TOTNSAF,X2021_01_20_CORALEGGS_13B_07_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_13B_07_UNIQNSAF,X2021_01_20_CORALEGGS_13B_07_NUMSPECSADJ,X2021_01_20_CORALEGGS_13B_07_ADJNSAF,X2021_01_20_CORALEGGS_13NB_22_ID,X2021_01_20_CORALEGGS_13NB_22_PW,X2021_01_20_CORALEGGS_13NB_22_NUMPEPSTOT,X2021_01_20_CORALEGGS_13NB_22_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_13NB_22_NUMSPECSTOT,X2021_01_20_CORALEGGS_13NB_22_TOTNSAF,X2021_01_20_CORALEGGS_13NB_22_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_13NB_22_UNIQNSAF,X2021_01_20_CORALEGGS_13NB_22_NUMSPECSADJ,X2021_01_20_CORALEGGS_13NB_22_ADJNSAF,X2021_01_20_CORALEGGS_21B_17_ID,X2021_01_20_CORALEGGS_21B_17_PW,X2021_01_20_CORALEGGS_21B_17_NUMPEPSTOT,X2021_01_20_CORALEGGS_21B_17_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_21B_17_NUMSPECSTOT,X2021_01_20_CORALEGGS_21B_17_TOTNSAF,X2021_01_20_CORALEGGS_21B_17_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_21B_17_UNIQNSAF,X2021_01_20_CORALEGGS_21B_17_NUMSPECSADJ,X2021_01_20_CORALEGGS_21B_17_ADJNSAF,X2021_01_20_CORALEGGS_21NB_09_ID,X2021_01_20_CORALEGGS_21NB_09_PW,X2021_01_20_CORALEGGS_21NB_09_NUMPEPSTOT,X2021_01_20_CORALEGGS_21NB_09_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_21NB_09_NUMSPECSTOT,X2021_01_20_CORALEGGS_21NB_09_TOTNSAF,X2021_01_20_CORALEGGS_21NB_09_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_21NB_09_UNIQNSAF,X2021_01_20_CORALEGGS_21NB_09_NUMSPECSADJ,X2021_01_20_CORALEGGS_21NB_09_ADJNSAF,X2021_01_20_CORALEGGS_26B_21_ID,X2021_01_20_CORALEGGS_26B_21_PW,X2021_01_20_CORALEGGS_26B_21_NUMPEPSTOT,X2021_01_20_CORALEGGS_26B_21_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_26B_21_NUMSPECSTOT,X2021_01_20_CORALEGGS_26B_21_TOTNSAF,X2021_01_20_CORALEGGS_26B_21_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_26B_21_UNIQNSAF,X2021_01_20_CORALEGGS_26B_21_NUMSPECSADJ,X2021_01_20_CORALEGGS_26B_21_ADJNSAF,X2021_01_20_CORALEGGS_26NB_15_ID,X2021_01_20_CORALEGGS_26NB_15_PW,X2021_01_20_CORALEGGS_26NB_15_NUMPEPSTOT,X2021_01_20_CORALEGGS_26NB_15_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_26NB_15_NUMSPECSTOT,X2021_01_20_CORALEGGS_26NB_15_TOTNSAF,X2021_01_20_CORALEGGS_26NB_15_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_26NB_15_UNIQNSAF,X2021_01_20_CORALEGGS_26NB_15_NUMSPECSADJ,X2021_01_20_CORALEGGS_26NB_15_ADJNSAF,X2021_01_20_CORALEGGS_66B_14_ID,X2021_01_20_CORALEGGS_66B_14_PW,X2021_01_20_CORALEGGS_66B_14_NUMPEPSTOT,X2021_01_20_CORALEGGS_66B_14_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_66B_14_NUMSPECSTOT,X2021_01_20_CORALEGGS_66B_14_TOTNSAF,X2021_01_20_CORALEGGS_66B_14_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_66B_14_UNIQNSAF,X2021_01_20_CORALEGGS_66B_14_NUMSPECSADJ,X2021_01_20_CORALEGGS_66B_14_ADJNSAF,X2021_01_20_CORALEGGS_66NB_16_ID,X2021_01_20_CORALEGGS_66NB_16_PW,X2021_01_20_CORALEGGS_66NB_16_NUMPEPSTOT,X2021_01_20_CORALEGGS_66NB_16_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_66NB_16_NUMSPECSTOT,X2021_01_20_CORALEGGS_66NB_16_TOTNSAF,X2021_01_20_CORALEGGS_66NB_16_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_66NB_16_UNIQNSAF,X2021_01_20_CORALEGGS_66NB_16_NUMSPECSADJ,X2021_01_20_CORALEGGS_66NB_16_ADJNSAF,X2021_01_20_CORALEGGS_74B_08_ID,X2021_01_20_CORALEGGS_74B_08_PW,X2021_01_20_CORALEGGS_74B_08_NUMPEPSTOT,X2021_01_20_CORALEGGS_74B_08_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_74B_08_NUMSPECSTOT,X2021_01_20_CORALEGGS_74B_08_TOTNSAF,X2021_01_20_CORALEGGS_74B_08_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_74B_08_UNIQNSAF,X2021_01_20_CORALEGGS_74B_08_NUMSPECSADJ,X2021_01_20_CORALEGGS_74B_08_ADJNSAF,X2021_01_20_CORALEGGS_74NB_20_ID,X2021_01_20_CORALEGGS_74NB_20_PW,X2021_01_20_CORALEGGS_74NB_20_NUMPEPSTOT,X2021_01_20_CORALEGGS_74NB_20_NUMPEPSUNIQ,X2021_01_20_CORALEGGS_74NB_20_NUMSPECSTOT,X2021_01_20_CORALEGGS_74NB_20_TOTNSAF,X2021_01_20_CORALEGGS_74NB_20_NUMSPECSUNIQ,X2021_01_20_CORALEGGS_74NB_20_UNIQNSAF,X2021_01_20_CORALEGGS_74NB_20_NUMSPECSADJ,X2021_01_20_CORALEGGS_74NB_20_ADJNSAF
lcl|c244126_g1_i2|m.31771,951,1,lcl c244126_g1_i2 g.31771  ORF lcl c244126_g1_i2 g.31771 lcl c244126_g1_i2 m.31771 type:complete len:951 (+) lcl c244126_g1_i2:333-3185(+),11,664-a,1,1,1,0.999,1,0.999,6,6,28,28,366-a,1,2,2,2,13.9119,2,15.7973,2,15.1571,371-a,1,3,3,3,20.7925,3,23.7367,3,22.852,null,0,0,0,0,0,0,0,0,0,366-a,1,2,2,2,13.5166,2,15.5489,2,14.8875,664-a,0.9999,2,2,2,13.1818,2,15.0137,2,14.478,1059-a,0.9332,1,1,1,6.3879,1,7.3029,1,6.9909,318-a,1,2,2,3,24.2109,3,27.3388,3,26.3601,345-a,1,3,3,3,20.8689,3,23.8842,3,22.9539,379-a,1,2,2,2,15.0196,2,16.9461,2,16.4268,430-a,1,3,3,3,17.9094,3,20.4441,3,19.5754,416-a,1,3,3,3,18.9567,3,21.4042,3,20.6474,456-a,1,4,4,4,23.2765,4,26.3145,4,25.2542
lcl|c244145_g1_i1|m.31801,201,1,lcl c244145_g1_i1 g.31801  ORF lcl c244145_g1_i1 g.31801 lcl c244145_g1_i1 m.31801 type:complete len:201 (+) lcl c244145_g1_i1:119-721(+),12,665-a,1,1,1,0.999,1,0.999,12,12,72,72,367-a,1,6,6,7,230.3774,7,261.5993,7,250.9968,372-a,1,6,6,7,229.5449,7,262.048,7,252.2812,353-a,1,6,6,6,201.6609,6,235.0933,6,224.5737,367-a,1,5,5,6,191.8553,6,220.701,6,211.3138,377-a,1,7,7,7,218.2869,7,248.6226,7,239.7515,383-a,1,7,7,7,211.5632,7,241.8669,7,231.5332,569-a,0.9999,2,2,2,76.3668,2,86.2328,2,83.1457,346-a,1,8,8,8,263.3009,8,301.345,8,289.6071,380-a,1,3,3,3,106.594,3,120.2666,3,116.5815,431-a,1,7,7,7,197.7159,7,225.6992,7,216.1086,417-a,1,6,6,7,209.2787,7,236.2982,7,227.9434,457-a,1,5,5,5,137.6614,5,155.6287,5,149.3579
lcl|c244151_g1_i1|m.31810,1050,1,lcl c244151_g1_i1 g.31810  ORF lcl c244151_g1_i1 g.31810 lcl c244151_g1_i1 m.31810 type:3prime_partial len:1051 (+) lcl c244151_g1_i1:841-3990(+),9,666-a,1,1,1,0.9936,1,0.9936,3,3,13,13,1006-a,0.9055,1,1,1,6.3001,1,7.1539,1,6.864,1216-a,0.7352,1,1,1,6.2774,1,7.1662,1,6.8991,691-a,0.9992,2,2,2,12.8679,2,15.0012,2,14.3299,1709-a,0.4244,1,1,1,6.1211,1,7.0414,1,6.7419,378-a,1,3,3,3,17.9084,3,20.3972,3,19.6694,765-a,0.9981,1,1,1,5.7856,1,6.6143,1,6.3317,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1052-a,0.9453,1,1,1,5.4069,1,6.1722,1,5.9099,981-a,0.9589,1,1,1,5.7231,1,6.462,1,6.2336,785-a,0.9997,2,2,2,10.5409,2,11.9167,2,11.4365
lcl|c244169_g2_i1|m.31846,439,1,lcl c244169_g2_i1 g.31846  ORF lcl c244169_g2_i1 g.31846 lcl c244169_g2_i1 m.31846 type:5prime_partial len:439 (+) lcl c244169_g2_i1:2-1318(+),12,667-a,1,1,1,0.999,1,0.999,3,3,21,21,634-a,0.9999,2,2,2,30.1372,2,34.2216,2,32.8346,373-a,1,3,3,3,45.0425,3,51.4204,3,49.5039,827-a,0.9961,1,1,1,15.3887,1,17.9399,1,17.1372,368-a,1,2,2,2,29.2809,2,33.6833,2,32.2506,1096-a,0.895,1,1,1,14.2778,1,16.262,1,15.6818,936-a,0.9684,1,1,1,13.838,1,15.8201,1,15.1442,319-a,1,2,2,2,34.9652,2,39.4824,2,38.069,347-a,1,2,2,2,30.1387,2,34.4934,2,33.1498,837-a,0.9954,1,1,1,16.2683,1,18.355,1,17.7926,432-a,1,2,2,2,25.8646,2,29.5252,2,28.2706,716-a,0.9999,2,2,2,27.3772,2,30.9118,2,29.8188,834-a,0.998,2,2,2,25.2118,2,28.5024,2,27.3539
lcl|c244173_g1_i4|m.31852,175,1,lcl c244173_g1_i4 g.31852  ORF lcl c244173_g1_i4 g.31852 lcl c244173_g1_i4 m.31852 type:5prime_partial len:175 (+) lcl c244173_g1_i4:1-525(+),11,668-a,1,1,1,0.999,1,0.999,4,4,18,18,1019-a,0.896,1,1,1,37.8007,1,42.9236,1,41.184,374-a,1,3,3,3,112.9923,3,128.9918,3,124.1842,null,0,0,0,0,0,0,0,0,0,1208-a,0.8125,1,1,1,36.7266,1,42.2485,1,40.4515,665-a,0.9999,2,2,2,71.6337,2,81.5888,2,78.6776,1114-a,0.9027,1,1,1,34.7136,1,39.6859,1,37.9903,971-a,0.9195,1,1,1,43.8564,1,49.5223,1,47.7494,685-a,0.999,2,2,2,75.605,2,86.5291,2,83.1586,708-a,0.9994,2,2,2,81.6206,2,92.0898,2,89.2681,2188-a,0.2129,1,1,1,32.4416,1,37.0331,1,35.4594,940-a,0.9771,1,1,1,34.3388,1,38.7722,1,37.4013,458-a,1,3,3,3,94.8684,3,107.2504,3,102.9289
lcl|c244235_g1_i2|m.31919,185,1,lcl c244235_g1_i2 g.31919  ORF lcl c244235_g1_i2 g.31919 lcl c244235_g1_i2 m.31919 type:5prime_partial len:185 (+) lcl c244235_g1_i2:3-557(+),12,669-a,1,1,1,0.999,1,0.999,5,5,20,20,712-a,0.9984,2,2,2,71.5148,2,81.2069,2,77.9156,375-a,1,2,2,2,71.2564,2,81.3462,2,78.3143,1832-a,0.3331,1,1,1,36.517,1,42.571,1,40.666,1039-a,0.9243,1,1,1,34.7414,1,39.9648,1,38.2649,1051-a,0.9174,1,1,1,33.8808,1,38.5893,1,37.2124,384-a,1,3,3,3,98.5117,3,112.6222,3,107.8104,1011-a,0.8953,1,1,1,41.4858,1,46.8454,1,45.1684,348-a,1,4,4,4,143.0364,4,163.7036,4,157.3271,693-a,0.9997,2,2,2,77.2086,2,87.112,2,84.4428,961-a,0.9693,1,1,1,30.688,1,35.0313,1,33.5427,1405-a,0.5897,1,1,1,32.4826,1,36.6764,1,35.3796,778-a,0.9998,1,1,1,29.9134,1,33.8177,1,32.4551
lcl|c211850_g3_i1|m.2552,319,1,lcl c211850_g3_i1 g.2552  ORF lcl c211850_g3_i1 g.2552 lcl c211850_g3_i1 m.2552 type:complete len:319 (+) lcl c211850_g3_i1:147-1103(+),12,67-a,1,1,1,0.999,1,0.999,14,14,80,80,33-a,1,5,5,5,103.6853,5,117.7372,5,112.9654,43-a,1,8,8,9,185.9592,9,212.2905,9,204.3783,33-a,1,7,7,7,148.2429,7,172.8194,7,165.0863,38-a,1,9,9,9,181.3303,9,208.5935,9,199.7213,39-a,1,6,6,6,117.8925,6,134.2762,6,129.4851,37-a,1,6,6,7,133.3047,7,152.3989,7,145.8877,26-a,1,5,5,5,120.2957,5,135.8369,5,130.9741,31-a,1,6,6,6,124.4282,6,142.4068,6,136.8598,37-a,1,4,4,5,111.9404,5,126.2987,5,122.4288,45-a,1,7,7,7,124.5796,7,142.2117,7,136.1687,37-a,1,6,6,6,113.0274,6,127.6201,6,123.1078,43-a,1,7,7,8,138.7834,8,156.8971,8,150.5753
lcl|c244255_g3_i1|m.31943,411,1,lcl c244255_g3_i1 g.31943  ORF lcl c244255_g3_i1 g.31943 lcl c244255_g3_i1 m.31943 type:complete len:411 (+) lcl c244255_g3_i1:79-1311(+),12,670-a,1,1,1,0.9915,1,0.9915,9,9,46,46,368-a,1,4,4,4,64.3807,4,73.1059,4,70.143,376-a,1,3,3,3,48.1111,3,54.9235,3,52.8765,354-a,1,3,3,3,49.3112,3,57.4863,3,54.914,369-a,1,3,3,3,46.9135,3,53.967,3,51.6716,379-a,1,4,4,4,61.002,4,69.4795,4,67.0004,385-a,1,5,5,5,73.9037,5,84.4895,5,80.8797,320-a,1,3,3,3,56.0209,3,63.2584,3,60.9938,349-a,1,5,5,5,80.4797,5,92.1082,5,88.5204,381-a,1,3,3,3,52.1299,3,58.8165,3,57.0143,433-a,1,4,4,4,55.2532,4,63.0734,4,60.3932,418-a,1,3,3,3,43.8634,3,49.5265,3,47.7754,459-a,1,6,6,6,80.7881,6,91.3325,6,87.6524
lcl|c244264_g3_i1|m.31952,450,1,lcl c244264_g3_i1 g.31952  ORF lcl c244264_g3_i1 g.31952 lcl c244264_g3_i1 m.31952 type:complete len:450 (+) lcl c244264_g3_i1:54-1403(+),7,671-a,1,1,1,0.999,1,0.999,3,3,12,12,369-a,1,2,2,2,29.4005,2,33.385,2,32.032,693-a,0.9997,2,2,2,29.2943,2,33.4423,2,32.1959,null,0,0,0,0,0,0,0,0,0,1399-a,0.6462,1,1,1,14.2826,1,16.43,1,15.7311,999-a,0.936,1,1,1,13.9288,1,15.8645,1,15.2984,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,350-a,1,3,3,3,44.1029,3,50.4753,3,48.5092,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,419-a,1,2,2,2,26.7079,2,30.1561,2,29.0899,931-a,0.9944,1,1,1,12.2978,1,13.9028,1,13.3426
lcl|c244315_g1_i2|m.32024,137,1,lcl c244315_g1_i2 g.32024  ORF lcl c244315_g1_i2 g.32024 lcl c244315_g1_i2 m.32024 type:complete len:137 (+) lcl c244315_g1_i2:64-474(+),12,672-a,1,1,1,0.999,1,0.999,8,8,29,29,1048-a,0.87,1,1,1,48.2856,1,54.8295,1,52.6073,1098-a,0.8458,1,1,1,48.1111,1,54.9235,1,52.8765,881-a,0.9664,1,1,1,49.3112,1,57.4863,1,54.914,370-a,1,4,4,4,187.6541,4,215.8681,4,206.6865,380-a,1,3,3,3,137.2544,3,156.3289,3,150.7509,704-a,0.9998,2,2,2,88.6845,2,101.3874,2,97.0556,321-a,1,2,2,2,112.0418,2,126.5167,2,121.9876,351-a,1,3,3,3,144.8635,3,165.7947,3,159.3367,653-a,0.9999,2,2,2,104.2599,2,117.633,2,114.0286,434-a,1,4,4,4,165.7597,4,189.2201,4,181.1796,750-a,0.9997,3,3,3,131.5903,3,148.5796,3,143.3262,460-a,1,3,3,3,121.1822,3,136.9987,3,131.4786
lcl|c244342_g1_i1|m.32068,242,1,lcl c244342_g1_i1 g.32068  ORF lcl c244342_g1_i1 g.32068 lcl c244342_g1_i1 m.32068 type:complete len:242 (+) lcl c244342_g1_i1:78-803(+),12,673-a,1,1,1,0.999,1,0.999,5,5,18,18,370-a,1,3,3,3,82.0056,3,93.1195,3,89.3454,1092-a,0.8488,1,1,1,27.2364,1,31.0931,1,29.9342,828-a,0.9961,1,1,1,27.9159,1,32.5439,1,31.0877,671-a,0.9999,2,2,2,53.117,2,61.1032,2,58.5042,1025-a,0.9256,1,1,1,25.9006,1,29.5001,1,28.4475,1150-a,0.8892,1,1,1,25.1028,1,28.6985,1,27.4724,757-a,0.9964,1,1,1,31.7143,1,35.8116,1,34.5295,352-a,1,3,3,3,82.0095,3,93.859,3,90.203,920-a,0.9415,1,1,1,29.5116,1,33.2969,1,32.2767,1169-a,0.8828,1,1,1,23.4598,1,26.7801,1,25.6422,987-a,0.9574,1,1,1,24.8318,1,28.0377,1,27.0464,461-a,1,2,2,2,45.7354,2,51.7047,2,49.6214
lcl|c244347_g1_i1|m.32074,344,1,lcl c244347_g1_i1 g.32074  ORF lcl c244347_g1_i1 g.32074 lcl c244347_g1_i1 m.32074 type:complete len:344 (+) lcl c244347_g1_i1:1852-2883(+),10,674-a,1,1,1,0.999,1,0.999,6,6,37,37,null,0,0,0,0,0,0,0,0,0,377-a,1,2,2,3,57.4816,3,65.6208,3,63.1751,355-a,1,3,3,5,98.1924,5,114.4713,5,109.3491,371-a,1,5,5,8,149.4686,8,171.9414,8,164.6282,381-a,1,5,5,5,91.1039,5,103.7648,5,100.0624,386-a,1,5,5,6,105.9573,6,121.1343,6,115.9589,null,0,0,0,0,0,0,0,0,0,1633-a,0.4031,1,1,1,19.2309,1,22.0096,1,21.1523,1294-a,0.6957,1,1,1,20.761,1,23.424,1,22.7063,435-a,1,2,2,2,33.0074,2,37.679,2,36.0779,420-a,1,2,2,2,34.9377,2,39.4484,2,38.0537,462-a,1,3,3,4,64.3487,4,72.7474,4,69.8161
lcl|c244372_g1_i1|m.32092,160,1,lcl c244372_g1_i1 g.32092  ORF lcl c244372_g1_i1 g.32092 lcl c244372_g1_i1 m.32092 type:5prime_partial len:160 (+) lcl c244372_g1_i1:1-480(+),9,675-a,1,1,1,0.999,1,0.999,4,4,13,13,null,0,0,0,0,0,0,0,0,0,729-a,0.9985,2,2,2,82.3902,2,94.0565,2,90.5509,829-a,0.9961,1,1,1,42.2227,1,49.2227,1,47.0201,719-a,0.9996,2,2,2,80.3394,2,92.4185,2,88.4876,null,0,0,0,0,0,0,0,0,0,877-a,0.9953,1,1,1,37.968,1,43.4065,1,41.5519,null,0,0,0,0,0,0,0,0,0,852-a,0.9917,1,1,1,41.3465,1,47.3206,1,45.4774,1359-a,0.6409,1,1,1,44.6362,1,50.3616,1,48.8185,1007-a,0.9591,1,1,1,35.4829,1,40.5049,1,38.7838,421-a,1,3,3,3,112.6742,3,127.2212,3,122.7231,994-a,0.9585,1,1,1,34.5874,1,39.1017,1,37.5262
lcl|c244396_g1_i1|m.32137,261,1,lcl c244396_g1_i1 g.32137  ORF lcl c244396_g1_i1 g.32137 lcl c244396_g1_i1 m.32137 type:complete len:261 (+) lcl c244396_g1_i1:90-872(+),12,676-a,1,1,1,0.999,1,0.999,6,6,41,41,371-a,1,4,4,5,126.7265,5,143.9011,5,138.0689,378-a,1,3,3,3,75.7611,3,86.4887,3,83.2652,356-a,1,2,2,2,51.7673,2,60.3496,2,57.6492,372-a,1,4,4,4,98.5004,4,113.3101,4,108.4906,382-a,1,2,2,2,48.0303,2,54.7051,2,52.7532,387-a,1,4,4,5,116.3771,5,133.0466,5,127.3622,322-a,1,3,3,4,117.6224,4,132.8183,4,128.0636,353-a,1,4,4,4,101.386,4,116.0351,4,111.5154,382-a,1,2,2,3,82.0897,3,92.6191,3,89.7811,436-a,1,3,3,3,65.256,3,74.4918,3,71.3265,422-a,1,2,2,2,46.0482,2,51.9934,2,50.155,463-a,1,4,4,4,84.8121,4,95.8816,4,92.0182
lcl|c244407_g1_i3|m.32143,277,1,lcl c244407_g1_i3 g.32143  ORF lcl c244407_g1_i3 g.32143 lcl c244407_g1_i3 m.32143 type:5prime_partial len:277 (+) lcl c244407_g1_i3:3-833(+),12,677-a,1,1,1,0.999,1,0.999,16,16,107,107,372-a,1,10,10,10,238.8131,10,271.1782,10,260.1875,379-a,1,10,10,10,237.9501,10,271.6433,10,261.519,357-a,1,9,9,9,219.4973,9,255.8868,9,244.4367,373-a,1,10,10,10,232.0271,10,266.9127,10,255.56,383-a,1,9,9,9,203.6518,9,231.9537,9,223.6774,388-a,1,10,10,10,219.3099,10,250.7233,10,240.0112,323-a,1,6,6,6,166.2425,6,187.7198,6,180.9996,354-a,1,6,6,6,143.2946,6,163.9991,6,157.6111,383-a,1,7,7,7,180.4787,7,203.6282,7,197.3889,437-a,1,9,9,9,184.4601,9,210.5672,9,201.6196,423-a,1,10,10,10,216.9418,10,244.9506,10,236.2899,464-a,1,11,11,11,219.7612,11,248.4441,11,238.4335
lcl|c244439_g1_i1|m.32192,377,1,lcl c244439_g1_i1 g.32192  ORF lcl c244439_g1_i1 g.32192 lcl c244439_g1_i1 m.32192 type:complete len:377 (+) lcl c244439_g1_i1:2316-3446(+),12,678-a,1,1,1,0.999,1,0.999,26,26,139,139,373-a,1,8,8,8,140.3739,8,159.3981,8,152.9378,380-a,1,10,10,11,192.3167,11,219.5483,11,211.3656,358-a,1,12,12,12,215.0336,12,250.6831,12,239.4658,374-a,1,12,12,13,221.6259,13,254.9477,13,244.1038,384-a,1,14,14,14,232.7621,14,265.1095,14,255.6501,389-a,1,12,12,12,193.365,12,221.0621,12,211.6173,324-a,1,11,11,11,223.935,11,252.8657,11,243.8133,355-a,1,9,9,9,157.9281,9,180.747,9,173.7066,384-a,1,10,10,10,189.4377,10,213.7363,10,207.1873,438-a,1,11,11,11,165.6498,11,189.0947,11,181.0595,424-a,1,13,13,13,207.2168,13,233.9701,13,225.6976,465-a,1,15,15,15,220.1852,15,248.9234,15,238.8934
lcl|c244441_g1_i1|m.32200,326,1,lcl c244441_g1_i1 g.32200  ORF lcl c244441_g1_i1 g.32200 lcl c244441_g1_i1 m.32200 type:complete len:326 (+) lcl c244441_g1_i1:1282-2259(+),10,679-a,1,1,1,0.9909,1,0.9909,3,3,15,15,null,0,0,0,0,0,0,0,0,0,964-a,0.9323,1,1,1,20.2185,1,23.0813,1,22.2211,655-a,0.9998,2,2,2,41.4456,2,48.3167,2,46.1547,708-a,0.9997,2,2,2,39.4304,2,45.3588,2,43.4295,715-a,0.9996,2,2,2,38.4537,2,43.7977,2,42.2349,1208-a,0.8455,1,1,1,18.6346,1,21.3038,1,20.3936,830-a,0.9678,1,1,1,23.5425,1,26.584,1,25.6324,1051-a,0.8812,1,1,1,20.2927,1,23.2248,1,22.3202,null,0,0,0,0,0,0,0,0,0,1141-a,0.9022,1,1,1,17.4149,1,19.8797,1,19.035,1150-a,0.8612,1,1,1,18.4334,1,20.8133,1,20.0774,466-a,1,3,3,3,50.9263,3,57.5731,3,55.2533
lcl|c211914_g5_i4|m.2567,306,1,lcl c211914_g5_i4 g.2567  ORF lcl c211914_g5_i4 g.2567 lcl c211914_g5_i4 m.2567 type:5prime_partial len:306 (+) lcl c211914_g5_i4:2-919(+),2,68-a,1,1,1,0.999,1,0.999,2,2,3,3,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,34-a,1,2,2,2,44.1545,2,51.4747,2,49.1714,1316-a,0.715,1,1,1,21.0038,1,24.1617,1,23.134,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c244474_g3_i1|m.32253,318,1,lcl c244474_g3_i1 g.32253  ORF lcl c244474_g3_i1 g.32253 lcl c244474_g3_i1 m.32253 type:complete len:318 (+) lcl c244474_g3_i1:3482-4435(+),12,680-a,1,1,1,0.999,1,0.999,4,4,29,29,374-a,1,3,3,3,62.4068,3,70.8645,3,67.9924,381-a,1,2,2,2,41.4542,2,47.324,2,45.5602,359-a,1,2,2,3,63.7324,3,74.2984,3,70.9738,375-a,1,2,2,2,40.4223,2,46.4999,2,44.5221,385-a,1,2,2,2,39.4211,2,44.8995,2,43.2974,390-a,1,2,2,2,38.2068,2,43.6795,2,41.8133,325-a,1,4,4,4,96.5392,4,109.0113,4,105.1088,356-a,1,2,2,2,41.6065,2,47.6182,2,45.7634,385-a,1,3,3,3,67.3755,3,76.0175,3,73.6883,439-a,1,2,2,2,35.7061,2,40.7597,2,39.0277,425-a,1,2,2,2,37.7943,2,42.6738,2,41.165,467-a,1,2,2,2,34.805,2,39.3476,2,37.7622
